datosep83,Razón por la cual no se realizo el ultrasonido tiroideo ,
[rastreo_corporal,Rastreo corporal total con I-131,
datosep84,¿Se realizo el estudio?,"1. Si
2.No "
datosep85,Lugar en el que se desarrollo estudio ,"1.Dentro del hospital de seguimiento 
2. FUERA del hospital de seguimiento "
datosep86,Fecha en que se realizo el estudio ,
datosep87,Prévio a la realización de este estudio el paciente ,"1. Suspendió la levotiroxina
2. No suspendido la levotiroxina  "
datosep88,tiempo que suspendió la levotiroxina previo al estudio,
datosep89,Resultados de rastreo corporal total ,"1. Positivo (se observa restos de tejido tiroideo)
2. Negativo (no se observa restos de tejido tiroideo)"
datosep90,Lugar de recurrencia ,"1 datosep90___1 Local
2 datosep90___2 Regional central
3 datosep90___3 Regional lateral
4 datosep90___4 Sistémica"
datosep91,Observaciones sobre rastreo corporal total ,
datosep92,¿Por que razón NO se realizó rastreo corporal total? ,
[tomografia_computada,Tomografia computada ,
datosep93,¿Se realizó el estudio? ,"1. Si 
2. No"
datosep94,Lugar en que se desarrollo estudio ,"1. Dentro del hospital de seguimiento 
2. FUERA del hospital de seguimiento "
datosep95,Fecha en que se realizo el estudio ,
datosep96,Resultados de tomografia computada ,"1. Positivo (se observa restos de tejido tiroideo) 
2. Negativo (no se observa restos de tejido tiroideo) "
datosep97,Lugar de recurrencia ,
datosep98,Observaciones sobre tomografia computada ,
datosep99,¿Por que razon no se realizo la tomografía computada? ,
pet ,Tomografia por emisión de Positrones (PET),
datosep100,¿Se realizó el estudio?,"1. Si 
2. No"
datosep101,Lugar en que se realizó el estudio ,"1. Dentro del hospital de seguimiento 
2. FUERA del hospital de seguimiento "
datosep102,Fecha en que se realizo el estudio ,
datosep103,Resultados de Tomografía por Emisión de Positrones ,"1. Positivo (se observa restos de tejido tiroideo) 
2. Negativo (no se observa restos de tejido tiroideo) "
datosep104,Lugar de recurrencia ,"1 Local
2 Regional central
3 Regional lateral
4 Sistémica"
datosep105,Observaciones sobre Tomografía por emisión de Positrones ,
datosep106,¿Por que razon NO se realiza Tomografía por emisión de Positrones? ,
"formulario_3_seguimiento_com
plete",¿Complete? ,"0 Incomplete
1 Unverified
2 Complete"
